INDEX,HATE_SPEECH,COUNTER_NARRATIVE,TARGET,VERSION,JUDGE_PROVIDER,JUDGE_MODEL,LLM_PRS,LLM_QS,LLM_SAFE,LLM_EMP,LLM_CON,LLM_PERS,LLM_SPEC,LLM_FLU,LLM_TOX,LLM_TOTAL,LLM_MAX_SCORE,LLM_PERCENTAGE,REWARD_PRS,REWARD_QS,REWARD_SAFE,REWARD_EMP,REWARD_CON,REWARD_PERS,REWARD_SPEC,REWARD_FLU,REWARD_TOX,REWARD_NON_CONFRONTATIONAL,COMBINED_REWARD_SCORE,REWARD_PERCENTAGE,FINAL_SCORE_PERCENTAGE,ERROR
53,"The’ Holocaust’ is a business. It has been and is still used to extort millions from European countries in reparations and to create a wall of impunity behind which Jews can operate with impunity, free from criticism.","Reparation is a historical process and has happened in many contexts. After WW1 when Europe wanted massive reperations from Germany for example? It's a normal and established process, and when so many people have lost their lives it makes perfect sense.",JEWS,V1,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.9983159780456632,0.8355495470624179,0.6580217988230288,0.9991949810401325,0.9971822096244585,0.9992993173015989,0.9871176150498394,0.9992992370971479,0.9083020817488432,0.902665,90.27,95.13,
54,"The’ Holocaust’ is a business. It has been and is still used to extort millions from European countries in reparations and to create a wall of impunity behind which Jews can operate with impunity, free from criticism.",reparations for an attempt at ethnic cleansing on a huge scale seems reasonable to me...,JEWS,V1,ollama,llama3.1:8b,1,0,0,0,0,0,0,1,0,2,18,11.11,0.65,0.5153865284325525,0.04358748937662472,0.0,0.9489797709861344,0.9716737638805745,0.9521837314356508,0.320781485949498,0.999085575400386,0.3796107918024063,0.600186,60.02,35.56,
55,"‘Juice (Jews) are worse that nukes.’ Caption to a meme showing Hiroshima 1945 and present day, contrast against pictures of Detroit in 1945 and present day.’",Really? I'd sit with a group of Jews any day.,JEWS,V1,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.27920383248203023,0.007528435632239522,0.46628833387512714,0.5112715107152447,0.7733658848170405,0.7627115208738316,0.07313221624172148,0.879345640540123,0.9580627176910639,0.489205,48.92,74.46,
56,"Took this in Wanstead, east London. An area with £1m+ houses. Beggars on the high st & someone sleeping on a bench. We cannot house our own people but bring in millions more. To point out that homelessness is due to uncontrolled immigration is to be smeared as 'racist. (Caption to a photo of a homeless person sleeping on a part bench)","perhaps the problem isnt immigration, but rather the lack of affordable housing. like you said, this is an area of houses over £1m!",MIGRANTS,V1,ollama,llama3.1:8b,2,2,2,1,2,2,2,2,2,17,18,94.44,0.65,0.25119337430918004,0.01031175366132527,0.5097897639498115,0.3574335131028507,0.8812210729010145,0.8142171401047769,0.12914162271054122,0.9990152211394161,0.9833652963861823,0.511369,51.14,72.79,
57,"Makes me fucking laugh, why shouldn't whites be supreme in a mostly white country? How come nobody is moaning about black supremacy in black countries like Somalia? or Mexican supremacy? Or Indian supremacy? Only we put up with this fucking bullshit.",Perhaps the nations that you cite are more accepting of other nationalities.,other,V1,ollama,llama3.1:8b,2,2,2,0,0,0,0,2,1,9,18,50.0,0.65,0.4643978419622025,0.6246393548313836,0.7267529190285131,0.9952973672793782,0.9852172878878084,0.8951866573686376,0.28678508346923764,0.9994213751633652,0.9806141671724617,0.736411,73.64,61.82,
58,Minorities vote to strip wealth and power from White people and they are organised to do this by the J*ws.,"People who vote for parties which target the most powerful are often mostly concerned about making it financially until the next month. Redistributing wealth from people who have way too much money seems fair, not threatening.",JEWS,V1,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,1,17,18,94.44,0.65,0.5919383562818681,0.9928987331653469,0.4899820666760206,0.863986892522161,0.61984037171566,0.9165454429704631,0.6581497385140881,0.999325891432818,0.9574631908908486,0.75363,75.36,84.9,
59,I tolerated fag pride. I tolerated fags on tv and in every town square. I draw the line at tranny demons reading books to children. (about drag queen story time),"People reading stories to children, teaching them about the world?",LGBT+,V1,ollama,llama3.1:8b,0,0,0,0,0,0,0,1,2,3,18,16.67,0.65,0.5727600721100825,0.25384423900149106,0.477178749977611,0.9785495998936254,0.9573424002993612,0.9428306778020112,0.36073926708058335,0.9985660596285015,0.8820146545767784,0.687979,68.8,42.73,
60,"Zionist extremists conspire in Jerusalem. Their objectives are to cause chaos, carnage, murder, create more refugees, and destroy Europe.",Or maybe they want their culture to survive.,JEWS,V1,ollama,llama3.1:8b,0,0,0,0,0,0,0,1,2,3,18,16.67,0.65,0.47717846186202856,0.0778366651593797,0.7118050248827785,0.9581079188425654,0.9398980719311473,0.906741941603252,0.3270786653605963,0.9989255259279162,0.967044573277235,0.671952,67.2,41.94,
61,I tolerated fag pride. I tolerated fags on tv and in every town square. I draw the line at tranny demons reading books to children. (about drag queen story time),"Not sure how reading a book is a problem, sounds pretty nice for the kids.",LGBT+,V1,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.6694933583392055,0.9980745370059961,1.0,0.9973616342656628,0.9583666053591283,0.9586861597707137,0.9532263478563224,0.9987956407712772,0.9635393572971225,0.909334,90.93,95.47,
62,"‘Juice (Jews) are worse that nukes.’ Caption to a meme showing Hiroshima 1945 and present day, contrast against pictures of Detroit in 1945 and present day.’","Not quite sure I agree, I have never felt threatened by a Jewish person, whereas I'm pretty scared of nuclear war.",JEWS,V1,ollama,llama3.1:8b,0,1,0,0,0,0,0,2,2,5,18,27.78,0.65,0.14714313269841156,0.14386916332225036,0.5007479476626031,0.4083559383464003,0.38976383121368313,0.6239849601432003,0.0244246149852099,0.9556884989142418,0.9982439592131414,0.427109,42.71,35.25,
63,Since when has abusing the anus as a sex organ been a ‘monumental achievement’? THIS IS STATE ENFORCED HOMOSEXUALITY! Maybe we should change our motto to ‘In Usury and Sodomy we trust (In reply to Botswana decriminalising homosexuality),No-one is forcing anyone into practices they don't want to take part in here.,LGBT+,V1,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.7579294776252117,0.9492405552502293,0.0,0.8744472402663349,0.5820616811880367,0.7106587212516894,0.8189189508531374,0.9989733953261748,0.349025696516037,0.704692,70.47,85.23,
64,Global Jewry did not want Brexit and are doing everything they can to sabotage it.,"My whole family voted against Brexit, and we are not Jewish.",JEWS,V1,ollama,llama3.1:8b,2,1,2,0,0,0,0,2,2,9,18,50.0,0.65,0.35330905015312475,0.10724278535459256,0.2711076447740197,0.34290659092981557,0.5639105167072518,0.730811295290459,0.20198951741961751,0.9874965958297253,0.585817962884903,0.467642,46.76,48.38,
65,"Jews cannot be patriots, since their allegiance will always be to the state of Israel.","My best friend is Jewish, she volunteers to help woman, disadvantages children, and her whole family work to make the UK a better place.",JEWS,V1,ollama,llama3.1:8b,0,0,0,0,0,0,0,2,1,3,18,16.67,0.65,0.6738025415499621,0.7574885085553724,0.04413823038339615,0.9974510085883552,0.9905351466793793,0.9712604230453855,0.6022227336106007,0.9971634552348405,0.35577307641506195,0.742674,74.27,45.47,
66,The only nation Jews don’t hate is their own and they are flooding Europe with Africans and Muslims.,"My best friend is Jewish, she volunteers to help woman, and disadvantaged children, and her whole family work to make the UK a better place.",JEWS,V1,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.700028734424229,0.8551279449470799,0.35401320550590754,0.9985437252844721,0.99072370461859,0.9747078870929546,0.6630432790351376,0.9989409886766225,0.5394145548343658,0.798348,79.83,89.91,
67,Minorities vote to strip wealth and power from White people and they are organised to do this by the J*ws.,Minority voices are notoriously ignored.,JEWS,V1,ollama,llama3.1:8b,0,1,0,0,0,0,0,2,1,4,18,22.22,0.65,0.09075447824206472,0.08250182221058394,0.0,0.2297622523199279,0.3683508816092147,0.4865244428238922,0.07261236132181387,0.9985663375118747,0.2079545333981514,0.331008,33.1,27.66,
68,What’s the difference between a Cow and the Holocaust? You stop milking the cow after 70 years.,Milking it? Millions of people suffered during this tragedy,JEWS,V1,ollama,llama3.1:8b,0,0,0,0,0,0,0,2,1,3,18,16.67,0.65,0.31364672231313884,0.0015979661309896433,0.901199085987173,0.1449542462479751,0.7542856072340057,0.8261364290223983,0.0,0.9986712413374335,0.973237210419029,0.510055,51.01,33.84,
69,Foreigners on UK benefits leaps 41% in 5 years with over 400K now handed payouts. This nonsense has got to stop.,"Maybe the reason for such a rise in UK benefit claimants is due to unequal opportunities and lack of job opportunities , and this goes for everyone, not just 'foreigners'.",MIGRANTS,V1,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.45232204797396086,0.008029469181904392,0.7044332795776427,0.7983571914547458,0.9134780890097258,0.9539636097085393,0.22752448246385318,0.9992741657188162,0.9665040820837021,0.634154,63.42,81.71,
70,"Makes me fucking laugh, why shouldn't whites be supreme in a mostly white country? How come nobody is moaning about black supremacy in black countries like Somalia? or Mexican supremacy? Or Indian supremacy? Only we put up with this fucking bullshit.","maybe the roots of white supremacy deriving from centuries of mass colonisation, slavery and domination over others, are the reason that white supremacy is such a problem.",other,V1,ollama,llama3.1:8b,1,2,2,2,2,2,2,2,2,17,18,94.44,0.65,0.5463990239529226,0.004258964278602955,0.5177895862143487,0.7556392714882902,0.9734870925515927,0.9710014326144092,0.2703257521110294,0.997975759441033,0.830240473151207,0.631875,63.19,78.81,
71,"The UK Government recently published a paper on ‘Online Harms’ – in other words they are going to be working with Jewish and Muslim anti-hate organisations to censor the Internet. (Referring to Tell Mama, CST and Stop Hate UK)",My reading of the Online harms bill is that is seeks to ensure that people are able to conduct their lives online and exercise their right to free speech without suffering harm and abuse while they do so.,other,V1,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.8261094211720102,0.7844309137949328,0.4178725704550743,0.9900474624283722,0.9981262093954594,0.998231134701772,0.5969268860994059,0.9975557040888816,0.6980240866541862,0.806589,80.66,90.33,
72,Maybe the UN could talk to those asian and african nations responsible for 90%+ of the pollution in the oceans' instead of insisting on this bullshit about climate change.,"It’s a simple line to believe that population growth in other places is the cause of climate change and ocean pollution – but really if you think about it, the poorest people aren’t the ones over-consuming resources and pumping out pollution into our oceans. It is right to be worried about our oceans, but we need to be talking about resource-consumption and wealth inequality! Question power at the top not the bottom.",other,V1,ollama,llama3.1:8b,2,2,2,2,2,1,2,2,2,17,18,94.44,0.65,0.2513733818629286,0.034245531365762895,0.24415549589321017,0.431659208995591,0.9273082130642767,0.6165814553835011,0.5379033754576834,0.9984763123793527,0.6419644579291344,0.5213,52.13,73.28,
73,"Jews cannot be patriots, since their allegiance will always be to the state of Israel.",It is possible to love one's country and one's religious home. The two are not exclusive.,JEWS,V1,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.8434049573568903,0.9848383046702535,0.8871885049156845,0.9977678502939714,0.9838418234240154,0.9653453428877846,0.8458823837182743,0.9993036369560286,0.9526079320348799,0.906397,90.64,95.32,
74,Foreigners on UK benefits leaps 41% in 5 years with over 400K now handed payouts. This nonsense has got to stop.,"It is more than 'foreigners' who are asking for help, White British families are the most likely out of all ethnic groups to receive state support, with 57% doing so.",MIGRANTS,V1,ollama,llama3.1:8b,2,2,2,2,2,1,2,2,2,17,18,94.44,0.65,0.8011266357544728,0.5663336105999414,0.7426451868377626,0.9922809137752482,0.9973291434856797,0.9865393433384995,0.7084288707515242,0.9910137979313731,0.9880542051978409,0.826189,82.62,88.53,
75,"Took this in Wanstead, east London. An area with £1m+ houses. Beggars on the high st & someone sleeping on a bench. We cannot house our own people but bring in millions more. To point out that homelessness is due to uncontrolled immigration is to be smeared as 'racist. (Caption to a photo of a homeless person sleeping on a part bench)","Is it due to immigration, or the lack of affordable housing, unemployment, poverty, mental illness and the lack of needed services, substance abuse and the lack of services? Do I need to go on?",MIGRANTS,V1,ollama,llama3.1:8b,2,2,2,2,2,1,2,2,2,17,18,94.44,0.65,0.3584899315148824,0.007063144425339366,0.6700117122381926,0.51237183118766,0.7828586157020189,0.8864878393360557,0.07079652705192448,0.9962781041394919,0.8866118900477886,0.548262,54.83,74.63,
76,"Jews cannot be patriots, since their allegiance will always be to the state of Israel.",If you personally had some distant Spanish or Jewish heritage and you identified more as American surely that doesn't mean that you can't be an American patriot?,JEWS,V1,ollama,llama3.1:8b,2,2,2,2,2,1,2,2,2,17,18,94.44,0.65,0.6880919028300049,0.7589560191123575,0.7187224646331742,0.9883795027449205,0.9765223001319585,0.9800988221100059,0.5602524606765149,0.9957260205410421,0.9826522162184119,0.812972,81.3,87.87,
77,Their power to have movies banned and directors censured is proof that the Jews control Hollywood.,"If the Jewish community was controlling these kind of industries, they would surely make a high priority of Jewish concerns? But there's so many anti-Israel narratives in the American media. So this doesn't make sense.",JEWS,V1,ollama,llama3.1:8b,0,1,0,0,0,0,0,2,0,3,18,16.67,0.65,0.001148017087444749,0.016855529716500676,0.05824309110175818,0.012596897113692728,0.07009085172893288,0.3061835343598308,0.0011200013837768031,0.9990616024006158,0.45918143540620804,0.235033,23.5,20.09,
78,"Makes me fucking laugh, why shouldn't whites be supreme in a mostly white country? How come nobody is moaning about black supremacy in black countries like Somalia? or Mexican supremacy? Or Indian supremacy? Only we put up with this fucking bullshit.",I'm not moaning about diversity in the UK when I get a doctor from abroad who is highly competent and allows me to get better - in an NHS which is understaffed and underfunded.,other,V1,ollama,llama3.1:8b,2,2,2,2,2,1,2,2,2,17,18,94.44,0.65,0.9081038304528608,0.9802682009454359,0.43259023828431964,0.8767628986461872,0.6092091619704548,0.9445319751363108,0.8675258346052169,0.9991646140697412,0.6384858042001724,0.807573,80.76,87.6,
