INDEX,HATE_SPEECH,COUNTER_NARRATIVE,TARGET,VERSION,JUDGE_PROVIDER,JUDGE_MODEL,LLM_PRS,LLM_QS,LLM_SAFE,LLM_EMP,LLM_CON,LLM_PERS,LLM_SPEC,LLM_FLU,LLM_TOX,LLM_TOTAL,LLM_MAX_SCORE,LLM_PERCENTAGE,REWARD_PRS,REWARD_QS,REWARD_SAFE,REWARD_EMP,REWARD_CON,REWARD_PERS,REWARD_SPEC,REWARD_FLU,REWARD_TOX,REWARD_NON_CONFRONTATIONAL,COMBINED_REWARD_SCORE,REWARD_PERCENTAGE,FINAL_SCORE_PERCENTAGE,ERROR
48,Pakistan: 202 Million Nigeria: 193 Million Bangladesh: 165 Million Ethiopia: 107 Million Congo: 84 Million Great Britain: 66 Million  'Ethnic minorities' Don’t make me fucking laugh!,Since when was Great Britain an ethnic group? Or Pakistan for that matter. Or Nigeria...etc,MIGRANTS,V1,ollama,llama3.1:8b,1.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,21.0,45.0,46.67,0.65,0.26818369368483863,0.053255123226980845,0.6423568748869002,0.66649855618429,0.9264536636997249,0.9342003757888762,0.0,0.9993144603213295,0.9253953993320465,0.57114,57.11,51.89,
49,"UK Education Secretary: ‘All children from the age of 4 will have mandatory lessons on same sex relationships.’ – This is not about Education, this is about willingly confusing and indoctrinating kids and preventing them from developing their personalities.","Same sex relationship happen within many species of animals and we are no exception. Might as well inform people about things that happen in nature - that's the point of education, to learn about the world.",LGBT+,V1,ollama,llama3.1:8b,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,39.0,45.0,86.67,0.65,0.8632961978347151,0.7864939048429066,0.7290099153760821,0.9961412166138505,0.9940810913986912,0.9801498663558166,0.8207723334881425,0.9987889531766996,0.9814249770715833,0.868748,86.87,86.77,
50,"The UK Government recently published a paper on ‘Online Harms’ – in other words they are going to be working with Jewish and Muslim anti-hate organisations to censor the Internet. (Referring to Tell Mama, CST and Stop Hate UK)","Sadly people need censoring, to stop them spreading hate,.",other,V1,ollama,llama3.1:8b,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,11.0,45.0,24.44,0.65,0.08519051113850802,0.012405020556837553,0.9709653645986691,0.009685831351571679,0.37597689534775164,0.7363944327875293,0.0043332999279474226,0.9542743340134621,0.9927203751867637,0.422136,42.21,33.33,
51,Since when has abusing the anus as a sex organ been a ‘monumental achievement’? THIS IS STATE ENFORCED HOMOSEXUALITY! Maybe we should change our motto to ‘In Usury and Sodomy we trust (In reply to Botswana decriminalising homosexuality),Respect for people who are different from us and not harming anyone with their private activities is a monumental achievement in any country with a history of oppression.,LGBT+,V1,ollama,llama3.1:8b,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,44.0,45.0,97.78,0.75,0.9821886746963714,0.995930830663979,0.0,0.9993712459416374,0.8495869249423815,0.9985517503047647,0.8858094563976691,0.9992058963980526,0.13448473811149597,0.828961,82.9,90.34,
52,The feminists have won. With so many women being unwilling to procreate we will be replaced and lose our civilisation.,Replaced by what exactly? I think our population will be fine.,WOMEN,V1,ollama,llama3.1:8b,1.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,1.0,22.0,45.0,48.89,0.65,0.30603053115045825,0.7701723296718107,0.7072498938068748,0.9605641685474908,0.8726010017229147,0.6343885919779229,0.1490320541039539,0.9992888367851265,0.964561840519309,0.672147,67.21,58.05,
53,"The’ Holocaust’ is a business. It has been and is still used to extort millions from European countries in reparations and to create a wall of impunity behind which Jews can operate with impunity, free from criticism.","Reparation is a historical process and has happened in many contexts. After WW1 when Europe wanted massive reperations from Germany for example? It's a normal and established process, and when so many people have lost their lives it makes perfect sense.",JEWS,V1,ollama,llama3.1:8b,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,39.0,45.0,86.67,0.65,0.9983159780456632,0.8355495470624179,0.6580217988230288,0.9991949810401325,0.9971822096244585,0.9992993173015989,0.9871176150498394,0.9992992370971479,0.9083020817488432,0.902665,90.27,88.47,
54,"The’ Holocaust’ is a business. It has been and is still used to extort millions from European countries in reparations and to create a wall of impunity behind which Jews can operate with impunity, free from criticism.",reparations for an attempt at ethnic cleansing on a huge scale seems reasonable to me...,JEWS,V1,ollama,llama3.1:8b,1.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,1.0,22.0,45.0,48.89,0.65,0.5153865284325525,0.04358748937662472,0.0,0.9489797709861344,0.9716737638805745,0.9521837314356508,0.320781485949498,0.999085575400386,0.3796107918024063,0.600186,60.02,54.45,
55,"‘Juice (Jews) are worse that nukes.’ Caption to a meme showing Hiroshima 1945 and present day, contrast against pictures of Detroit in 1945 and present day.’",Really? I'd sit with a group of Jews any day.,JEWS,V1,ollama,llama3.1:8b,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,39.0,45.0,86.67,0.65,0.27920383248203023,0.007528435632239522,0.46628833387512714,0.5112715107152447,0.7733658848170405,0.7627115208738316,0.07313221624172148,0.879345640540123,0.9580627176910639,0.489205,48.92,67.8,
56,"Took this in Wanstead, east London. An area with £1m+ houses. Beggars on the high st & someone sleeping on a bench. We cannot house our own people but bring in millions more. To point out that homelessness is due to uncontrolled immigration is to be smeared as 'racist. (Caption to a photo of a homeless person sleeping on a part bench)","perhaps the problem isnt immigration, but rather the lack of affordable housing. like you said, this is an area of houses over £1m!",MIGRANTS,V1,ollama,llama3.1:8b,4.0,3.5,4.0,2.0,3.0,3.0,4.0,4.0,4.0,31.5,45.0,70.0,0.65,0.25119337430918004,0.01031175366132527,0.5097897639498115,0.3574335131028507,0.8812210729010145,0.8142171401047769,0.12914162271054122,0.9990152211394161,0.9833652963861823,0.511369,51.14,60.57,
57,"Makes me fucking laugh, why shouldn't whites be supreme in a mostly white country? How come nobody is moaning about black supremacy in black countries like Somalia? or Mexican supremacy? Or Indian supremacy? Only we put up with this fucking bullshit.",Perhaps the nations that you cite are more accepting of other nationalities.,other,V1,ollama,llama3.1:8b,3.0,2.5,3.0,2.0,2.0,2.0,2.0,4.0,4.0,24.5,45.0,54.44,0.65,0.4643978419622025,0.6246393548313836,0.7267529190285131,0.9952973672793782,0.9852172878878084,0.8951866573686376,0.28678508346923764,0.9994213751633652,0.9806141671724617,0.736411,73.64,64.04,
58,Minorities vote to strip wealth and power from White people and they are organised to do this by the J*ws.,"People who vote for parties which target the most powerful are often mostly concerned about making it financially until the next month. Redistributing wealth from people who have way too much money seems fair, not threatening.",JEWS,V1,ollama,llama3.1:8b,3.5,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,31.5,45.0,70.0,0.65,0.5919383562818681,0.9928987331653469,0.4899820666760206,0.863986892522161,0.61984037171566,0.9165454429704631,0.6581497385140881,0.999325891432818,0.9574631908908486,0.75363,75.36,72.68,
59,I tolerated fag pride. I tolerated fags on tv and in every town square. I draw the line at tranny demons reading books to children. (about drag queen story time),"People reading stories to children, teaching them about the world?",LGBT+,V1,ollama,llama3.1:8b,1.0,1.5,2.0,1.0,1.0,1.0,1.0,3.0,4.0,15.5,45.0,34.44,0.65,0.5727600721100825,0.25384423900149106,0.477178749977611,0.9785495998936254,0.9573424002993612,0.9428306778020112,0.36073926708058335,0.9985660596285015,0.8820146545767784,0.687979,68.8,51.62,
60,"Zionist extremists conspire in Jerusalem. Their objectives are to cause chaos, carnage, murder, create more refugees, and destroy Europe.",Or maybe they want their culture to survive.,JEWS,V1,ollama,llama3.1:8b,2.5,2.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,22.5,45.0,50.0,0.65,0.47717846186202856,0.0778366651593797,0.7118050248827785,0.9581079188425654,0.9398980719311473,0.906741941603252,0.3270786653605963,0.9989255259279162,0.967044573277235,0.671952,67.2,58.6,
61,I tolerated fag pride. I tolerated fags on tv and in every town square. I draw the line at tranny demons reading books to children. (about drag queen story time),"Not sure how reading a book is a problem, sounds pretty nice for the kids.",LGBT+,V1,ollama,llama3.1:8b,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,29.0,45.0,64.44,0.65,0.6694933583392055,0.9980745370059961,1.0,0.9973616342656628,0.9583666053591283,0.9586861597707137,0.9532263478563224,0.9987956407712772,0.9635393572971225,0.909334,90.93,77.69,
62,"‘Juice (Jews) are worse that nukes.’ Caption to a meme showing Hiroshima 1945 and present day, contrast against pictures of Detroit in 1945 and present day.’","Not quite sure I agree, I have never felt threatened by a Jewish person, whereas I'm pretty scared of nuclear war.",JEWS,V1,ollama,llama3.1:8b,1.5,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,16.5,45.0,36.67,0.65,0.14714313269841156,0.14386916332225036,0.5007479476626031,0.4083559383464003,0.38976383121368313,0.6239849601432003,0.0244246149852099,0.9556884989142418,0.9982439592131414,0.427109,42.71,39.69,
63,Since when has abusing the anus as a sex organ been a ‘monumental achievement’? THIS IS STATE ENFORCED HOMOSEXUALITY! Maybe we should change our motto to ‘In Usury and Sodomy we trust (In reply to Botswana decriminalising homosexuality),No-one is forcing anyone into practices they don't want to take part in here.,LGBT+,V1,ollama,llama3.1:8b,2.5,2.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,22.5,45.0,50.0,0.65,0.7579294776252117,0.9492405552502293,0.0,0.8744472402663349,0.5820616811880367,0.7106587212516894,0.8189189508531374,0.9989733953261748,0.349025696516037,0.704692,70.47,60.23,
64,Global Jewry did not want Brexit and are doing everything they can to sabotage it.,"My whole family voted against Brexit, and we are not Jewish.",JEWS,V1,ollama,llama3.1:8b,4.0,3.0,5.0,2.0,1.0,2.0,2.0,4.0,4.0,27.0,45.0,60.0,0.65,0.35330905015312475,0.10724278535459256,0.2711076447740197,0.34290659092981557,0.5639105167072518,0.730811295290459,0.20198951741961751,0.9874965958297253,0.585817962884903,0.467642,46.76,53.38,
65,"Jews cannot be patriots, since their allegiance will always be to the state of Israel.","My best friend is Jewish, she volunteers to help woman, disadvantages children, and her whole family work to make the UK a better place.",JEWS,V1,ollama,llama3.1:8b,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,26.0,45.0,57.78,0.65,0.6738025415499621,0.7574885085553724,0.04413823038339615,0.9974510085883552,0.9905351466793793,0.9712604230453855,0.6022227336106007,0.9971634552348405,0.35577307641506195,0.742674,74.27,66.03,
66,The only nation Jews don’t hate is their own and they are flooding Europe with Africans and Muslims.,"My best friend is Jewish, she volunteers to help woman, and disadvantaged children, and her whole family work to make the UK a better place.",JEWS,V1,ollama,llama3.1:8b,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,26.0,45.0,57.78,0.65,0.700028734424229,0.8551279449470799,0.35401320550590754,0.9985437252844721,0.99072370461859,0.9747078870929546,0.6630432790351376,0.9989409886766225,0.5394145548343658,0.798348,79.83,68.81,
67,Minorities vote to strip wealth and power from White people and they are organised to do this by the J*ws.,Minority voices are notoriously ignored.,JEWS,V1,ollama,llama3.1:8b,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,16.0,45.0,35.56,0.65,0.09075447824206472,0.08250182221058394,0.0,0.2297622523199279,0.3683508816092147,0.4865244428238922,0.07261236132181387,0.9985663375118747,0.2079545333981514,0.331008,33.1,34.33,
68,What’s the difference between a Cow and the Holocaust? You stop milking the cow after 70 years.,Milking it? Millions of people suffered during this tragedy,JEWS,V1,ollama,llama3.1:8b,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,18.0,45.0,40.0,0.65,0.31364672231313884,0.0015979661309896433,0.901199085987173,0.1449542462479751,0.7542856072340057,0.8261364290223983,0.0,0.9986712413374335,0.973237210419029,0.510055,51.01,45.5,
69,Foreigners on UK benefits leaps 41% in 5 years with over 400K now handed payouts. This nonsense has got to stop.,"Maybe the reason for such a rise in UK benefit claimants is due to unequal opportunities and lack of job opportunities , and this goes for everyone, not just 'foreigners'.",MIGRANTS,V1,ollama,llama3.1:8b,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,38.0,45.0,84.44,0.65,0.45232204797396086,0.008029469181904392,0.7044332795776427,0.7983571914547458,0.9134780890097258,0.9539636097085393,0.22752448246385318,0.9992741657188162,0.9665040820837021,0.634154,63.42,73.93,
70,"Makes me fucking laugh, why shouldn't whites be supreme in a mostly white country? How come nobody is moaning about black supremacy in black countries like Somalia? or Mexican supremacy? Or Indian supremacy? Only we put up with this fucking bullshit.","maybe the roots of white supremacy deriving from centuries of mass colonisation, slavery and domination over others, are the reason that white supremacy is such a problem.",other,V1,ollama,llama3.1:8b,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,38.0,45.0,84.44,0.65,0.5463990239529226,0.004258964278602955,0.5177895862143487,0.7556392714882902,0.9734870925515927,0.9710014326144092,0.2703257521110294,0.997975759441033,0.830240473151207,0.631875,63.19,73.81,
71,"The UK Government recently published a paper on ‘Online Harms’ – in other words they are going to be working with Jewish and Muslim anti-hate organisations to censor the Internet. (Referring to Tell Mama, CST and Stop Hate UK)",My reading of the Online harms bill is that is seeks to ensure that people are able to conduct their lives online and exercise their right to free speech without suffering harm and abuse while they do so.,other,V1,ollama,llama3.1:8b,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,38.0,45.0,84.44,0.65,0.8261094211720102,0.7844309137949328,0.4178725704550743,0.9900474624283722,0.9981262093954594,0.998231134701772,0.5969268860994059,0.9975557040888816,0.6980240866541862,0.806589,80.66,82.55,
72,Maybe the UN could talk to those asian and african nations responsible for 90%+ of the pollution in the oceans' instead of insisting on this bullshit about climate change.,"It’s a simple line to believe that population growth in other places is the cause of climate change and ocean pollution – but really if you think about it, the poorest people aren’t the ones over-consuming resources and pumping out pollution into our oceans. It is right to be worried about our oceans, but we need to be talking about resource-consumption and wealth inequality! Question power at the top not the bottom.",other,V1,ollama,llama3.1:8b,4.3,4.2,5.0,4.8,4.9,4.7,4.6,4.5,5.0,42.0,45.0,93.33,0.65,0.2513733818629286,0.034245531365762895,0.24415549589321017,0.431659208995591,0.9273082130642767,0.6165814553835011,0.5379033754576834,0.9984763123793527,0.6419644579291344,0.5213,52.13,72.73,
73,"Jews cannot be patriots, since their allegiance will always be to the state of Israel.",It is possible to love one's country and one's religious home. The two are not exclusive.,JEWS,V1,ollama,llama3.1:8b,3.8,3.9,4.2,3.6,3.7,3.5,3.4,4.1,4.0,34.2,45.0,76.0,0.65,0.8434049573568903,0.9848383046702535,0.8871885049156845,0.9977678502939714,0.9838418234240154,0.9653453428877846,0.8458823837182743,0.9993036369560286,0.9526079320348799,0.906397,90.64,83.32,
74,Foreigners on UK benefits leaps 41% in 5 years with over 400K now handed payouts. This nonsense has got to stop.,"It is more than 'foreigners' who are asking for help, White British families are the most likely out of all ethnic groups to receive state support, with 57% doing so.",MIGRANTS,V1,ollama,llama3.1:8b,4.9,4.8,5.0,4.7,4.6,4.5,4.4,4.3,5.0,42.2,45.0,93.78,0.65,0.8011266357544728,0.5663336105999414,0.7426451868377626,0.9922809137752482,0.9973291434856797,0.9865393433384995,0.7084288707515242,0.9910137979313731,0.9880542051978409,0.826189,82.62,88.2,
75,"Took this in Wanstead, east London. An area with £1m+ houses. Beggars on the high st & someone sleeping on a bench. We cannot house our own people but bring in millions more. To point out that homelessness is due to uncontrolled immigration is to be smeared as 'racist. (Caption to a photo of a homeless person sleeping on a part bench)","Is it due to immigration, or the lack of affordable housing, unemployment, poverty, mental illness and the lack of needed services, substance abuse and the lack of services? Do I need to go on?",MIGRANTS,V1,ollama,llama3.1:8b,4.2,4.1,4.9,4.8,4.7,4.6,4.5,4.4,5.0,41.2,45.0,91.56,0.65,0.3584899315148824,0.007063144425339366,0.6700117122381926,0.51237183118766,0.7828586157020189,0.8864878393360557,0.07079652705192448,0.9962781041394919,0.8866118900477886,0.548262,54.83,73.19,
